review_row_id,original_sample_id,esl_language,split,ind,source_id,activity_label,original_prompt,modified_prompt,ending_1,ending_2,ending_3,ending_4,correct_option,gold_answer,R1_Meaning,R2_Meaning,Final_Meaning,R1_Key_Info,R2_Key_Info,Final_Key_Info,R1_Answer_Preserved,R2_Answer_Preserved,Final_Answer_Preserved,R1_Realism,R2_Realism,Final_Realism,R1_Readability,R2_Readability,Final_Readability,R1_Comments,R2_Comments,Final_Comments
HS_REVIEW_053,HS_ORIG_07,japanese,val,50580,wikihow~83236,Family Life,"[header] How to become a foster parent in new york [title] Read up on the responsibilities. [step] A foster parent provides nurturing care and a stable home for children who cannot currently live with their natural parents. Typically, children are removed because of abuse or neglect.","""How to become a foster parentage New York. Read the jobs up plus a foster parentage provides kind care and a safe home children who cannot live with their real parents now.""","If you need help, ask a qualified foster parent. [substeps] A qualified foster care agency, if applicable, is responsible for providing foster care.","To prepare for this role, you should read up on the responsibilities you have experienced while serving as your foster parent. [substeps] To learn more about the responsibilities you will see, go to: https: // elevearcare.","Because the child probably suffers from trauma due to being separated from his or her home, a foster parent needs to provide patience, love, and affection in addition to food, shelter, and clothing. [substeps] You will also need to make sure that children get the mental and physical health care that they need.","For this reason, the foster parents are required to have a few years of experience with their child's household in order to have a high likelihood of earning legal custody of the child. [substeps] It can take several years to earn the license to be a foster parent.",3,"Because the child probably suffers from trauma due to being separated from his or her home, a foster parent needs to provide patience, love, and affection in addition to food, shelter, and clothing. [substeps] You will also need to make sure that children get the mental and physical health care that they need.",,,,,,,,,,,,,,,,,,
HS_REVIEW_054,HS_ORIG_07,portuguese,val,50580,wikihow~83236,Family Life,"[header] How to become a foster parent in new york [title] Read up on the responsibilities. [step] A foster parent provides nurturing care and a stable home for children who cannot currently live with their natural parents. Typically, children are removed because of abuse or neglect.","""How to become a foster parents in New York. Read on the jobs up plus a foster parent is can provide kind care and a safe home for children who cannot live with their real parents now.""","If you need help, ask a qualified foster parent. [substeps] A qualified foster care agency, if applicable, is responsible for providing foster care.","To prepare for this role, you should read up on the responsibilities you have experienced while serving as your foster parent. [substeps] To learn more about the responsibilities you will see, go to: https: // elevearcare.","Because the child probably suffers from trauma due to being separated from his or her home, a foster parent needs to provide patience, love, and affection in addition to food, shelter, and clothing. [substeps] You will also need to make sure that children get the mental and physical health care that they need.","For this reason, the foster parents are required to have a few years of experience with their child's household in order to have a high likelihood of earning legal custody of the child. [substeps] It can take several years to earn the license to be a foster parent.",3,"Because the child probably suffers from trauma due to being separated from his or her home, a foster parent needs to provide patience, love, and affection in addition to food, shelter, and clothing. [substeps] You will also need to make sure that children get the mental and physical health care that they need.",,,,,,,,,,,,,,,,,,
HS_REVIEW_055,HS_ORIG_07,russian,val,50580,wikihow~83236,Family Life,"[header] How to become a foster parent in new york [title] Read up on the responsibilities. [step] A foster parent provides nurturing care and a stable home for children who cannot currently live with their natural parents. Typically, children are removed because of abuse or neglect.","""How to become an foster parent New York. Read the jobs plus an foster parent do provides kind care and an safe home children who cannot live with their real parents now.""","If you need help, ask a qualified foster parent. [substeps] A qualified foster care agency, if applicable, is responsible for providing foster care.","To prepare for this role, you should read up on the responsibilities you have experienced while serving as your foster parent. [substeps] To learn more about the responsibilities you will see, go to: https: // elevearcare.","Because the child probably suffers from trauma due to being separated from his or her home, a foster parent needs to provide patience, love, and affection in addition to food, shelter, and clothing. [substeps] You will also need to make sure that children get the mental and physical health care that they need.","For this reason, the foster parents are required to have a few years of experience with their child's household in order to have a high likelihood of earning legal custody of the child. [substeps] It can take several years to earn the license to be a foster parent.",3,"Because the child probably suffers from trauma due to being separated from his or her home, a foster parent needs to provide patience, love, and affection in addition to food, shelter, and clothing. [substeps] You will also need to make sure that children get the mental and physical health care that they need.",,,,,,,,,,,,,,,,,,
HS_REVIEW_056,HS_ORIG_07,spanish,val,50580,wikihow~83236,Family Life,"[header] How to become a foster parent in new york [title] Read up on the responsibilities. [step] A foster parent provides nurturing care and a stable home for children who cannot currently live with their natural parents. Typically, children are removed because of abuse or neglect.","""How to become a foster parent New York. Read do the jobs up plus a foster parent provides kind care and a safe home children who cannot live with their real parents now.""","If you need help, ask a qualified foster parent. [substeps] A qualified foster care agency, if applicable, is responsible for providing foster care.","To prepare for this role, you should read up on the responsibilities you have experienced while serving as your foster parent. [substeps] To learn more about the responsibilities you will see, go to: https: // elevearcare.","Because the child probably suffers from trauma due to being separated from his or her home, a foster parent needs to provide patience, love, and affection in addition to food, shelter, and clothing. [substeps] You will also need to make sure that children get the mental and physical health care that they need.","For this reason, the foster parents are required to have a few years of experience with their child's household in order to have a high likelihood of earning legal custody of the child. [substeps] It can take several years to earn the license to be a foster parent.",3,"Because the child probably suffers from trauma due to being separated from his or her home, a foster parent needs to provide patience, love, and affection in addition to food, shelter, and clothing. [substeps] You will also need to make sure that children get the mental and physical health care that they need.",,,,,,,,,,,,,,,,,,
HS_REVIEW_057,HS_ORIG_08,arabic,val,9985,activitynet~v_xDD9rWISPpk,Powerbocking,A man is running down the street wearing stilts. he,"""A men are running down the street wearing stilts.""",turns around and runs the other direction.,stops in front of a house and picks up a large piece of wood.,takes off on a skateboard in a fast manner.,takes a huge leap through the air.,1,turns around and runs the other direction.,,,,,,,,,,,,,,,,,,
HS_REVIEW_058,HS_ORIG_08,chinese,val,9985,activitynet~v_xDD9rWISPpk,Powerbocking,A man is running down the street wearing stilts. he,"""A man are running down the street wearing stilts.""",turns around and runs the other direction.,stops in front of a house and picks up a large piece of wood.,takes off on a skateboard in a fast manner.,takes a huge leap through the air.,1,turns around and runs the other direction.,,,,,,,,,,,,,,,,,,
HS_REVIEW_059,HS_ORIG_08,french,val,9985,activitynet~v_xDD9rWISPpk,Powerbocking,A man is running down the street wearing stilts. he,"""A man are running down the street wearing stilts.""",turns around and runs the other direction.,stops in front of a house and picks up a large piece of wood.,takes off on a skateboard in a fast manner.,takes a huge leap through the air.,1,turns around and runs the other direction.,,,,,,,,,,,,,,,,,,
HS_REVIEW_060,HS_ORIG_08,german,val,9985,activitynet~v_xDD9rWISPpk,Powerbocking,A man is running down the street wearing stilts. he,"""A man are running down the street wearing stilts.""",turns around and runs the other direction.,stops in front of a house and picks up a large piece of wood.,takes off on a skateboard in a fast manner.,takes a huge leap through the air.,1,turns around and runs the other direction.,,,,,,,,,,,,,,,,,,
HS_REVIEW_061,HS_ORIG_08,japanese,val,9985,activitynet~v_xDD9rWISPpk,Powerbocking,A man is running down the street wearing stilts. he,A men are to run down the street wearing stilts.,turns around and runs the other direction.,stops in front of a house and picks up a large piece of wood.,takes off on a skateboard in a fast manner.,takes a huge leap through the air.,1,turns around and runs the other direction.,,,,,,,,,,,,,,,,,,
HS_REVIEW_062,HS_ORIG_08,portuguese,val,9985,activitynet~v_xDD9rWISPpk,Powerbocking,A man is running down the street wearing stilts. he,A man is running down the down the street wearing stilts.,turns around and runs the other direction.,stops in front of a house and picks up a large piece of wood.,takes off on a skateboard in a fast manner.,takes a huge leap through the air.,1,turns around and runs the other direction.,,,,,,,,,,,,,,,,,,
HS_REVIEW_063,HS_ORIG_08,russian,val,9985,activitynet~v_xDD9rWISPpk,Powerbocking,A man is running down the street wearing stilts. he,"""A man are to is running down the street wearing stilts.""",turns around and runs the other direction.,stops in front of a house and picks up a large piece of wood.,takes off on a skateboard in a fast manner.,takes a huge leap through the air.,1,turns around and runs the other direction.,,,,,,,,,,,,,,,,,,
HS_REVIEW_064,HS_ORIG_08,spanish,val,9985,activitynet~v_xDD9rWISPpk,Powerbocking,A man is running down the street wearing stilts. he,An man is run the street wearing stilts.,turns around and runs the other direction.,stops in front of a house and picks up a large piece of wood.,takes off on a skateboard in a fast manner.,takes a huge leap through the air.,1,turns around and runs the other direction.,,,,,,,,,,,,,,,,,,
HS_REVIEW_065,HS_ORIG_09,arabic,val,42379,wikihow~69714,Family Life,"[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it may be pricier to book a traditional venue like a church. If money is an issue, look into alternative venues.","How to plan a christmas wedding Look alternative venues save money. As many events occur the holidays, it can be pricier book a traditional venue church. If money is an issue, look this ones.","[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.","Either stay at a rural or close-knit venue to save money, or book the venue where you usually do your fancy wedding activities. Before booking your venue, talk to local and national leaders to find out what options are available.","You can either opt to have a renaissance wedding in a park where everyone will be happy to go for an afternoon, or a garden with a wide array of flowers. [substeps] Another option is to have a simple church wedding where people in the church and the cathedral go out shopping for food and edibles.","[substeps] Attending a church service, even if it's not a traditional christmas wedding, can save you money. Also, it may be cheaper because you'll make a special "" guest of honor "" as well.",1,"[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.",,,,,,,,,,,,,,,,,,
HS_REVIEW_066,HS_ORIG_09,chinese,val,42379,wikihow~69714,Family Life,"[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it may be pricier to book a traditional venue like a church. If money is an issue, look into alternative venues.","[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it can be pricier to book a traditional venue like a churches. If money is an issue, look into this ones.","[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.","Either stay at a rural or close-knit venue to save money, or book the venue where you usually do your fancy wedding activities. Before booking your venue, talk to local and national leaders to find out what options are available.","You can either opt to have a renaissance wedding in a park where everyone will be happy to go for an afternoon, or a garden with a wide array of flowers. [substeps] Another option is to have a simple church wedding where people in the church and the cathedral go out shopping for food and edibles.","[substeps] Attending a church service, even if it's not a traditional christmas wedding, can save you money. Also, it may be cheaper because you'll make a special "" guest of honor "" as well.",1,"[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.",,,,,,,,,,,,,,,,,,
HS_REVIEW_067,HS_ORIG_09,french,val,42379,wikihow~69714,Family Life,"[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it may be pricier to book a traditional venue like a church. If money is an issue, look into alternative venues.","[header] How to plan a christmas wedding [title] To look into alternative venues to save money. [step] As many events occur around the holidays, it can be pricier to book a traditional venue like a church. If money is an issue, look into these ones.","[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.","Either stay at a rural or close-knit venue to save money, or book the venue where you usually do your fancy wedding activities. Before booking your venue, talk to local and national leaders to find out what options are available.","You can either opt to have a renaissance wedding in a park where everyone will be happy to go for an afternoon, or a garden with a wide array of flowers. [substeps] Another option is to have a simple church wedding where people in the church and the cathedral go out shopping for food and edibles.","[substeps] Attending a church service, even if it's not a traditional christmas wedding, can save you money. Also, it may be cheaper because you'll make a special "" guest of honor "" as well.",1,"[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.",,,,,,,,,,,,,,,,,,
HS_REVIEW_068,HS_ORIG_09,german,val,42379,wikihow~69714,Family Life,"[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it may be pricier to book a traditional venue like a church. If money is an issue, look into alternative venues.","[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it can be pricier to book a traditional venue like a church. If money is an issue, look into these ones.","[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.","Either stay at a rural or close-knit venue to save money, or book the venue where you usually do your fancy wedding activities. Before booking your venue, talk to local and national leaders to find out what options are available.","You can either opt to have a renaissance wedding in a park where everyone will be happy to go for an afternoon, or a garden with a wide array of flowers. [substeps] Another option is to have a simple church wedding where people in the church and the cathedral go out shopping for food and edibles.","[substeps] Attending a church service, even if it's not a traditional christmas wedding, can save you money. Also, it may be cheaper because you'll make a special "" guest of honor "" as well.",1,"[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.",,,,,,,,,,,,,,,,,,
HS_REVIEW_069,HS_ORIG_09,japanese,val,42379,wikihow~69714,Family Life,"[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it may be pricier to book a traditional venue like a church. If money is an issue, look into alternative venues.","[header] How to plan a christmas wedding [title] Look to look into alternative venues to save money. [step] As many events occur around the holidays, it can be pricier to book a traditional venu like a church. If money is an issue, look into these ones.","[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.","Either stay at a rural or close-knit venue to save money, or book the venue where you usually do your fancy wedding activities. Before booking your venue, talk to local and national leaders to find out what options are available.","You can either opt to have a renaissance wedding in a park where everyone will be happy to go for an afternoon, or a garden with a wide array of flowers. [substeps] Another option is to have a simple church wedding where people in the church and the cathedral go out shopping for food and edibles.","[substeps] Attending a church service, even if it's not a traditional christmas wedding, can save you money. Also, it may be cheaper because you'll make a special "" guest of honor "" as well.",1,"[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.",,,,,,,,,,,,,,,,,,
HS_REVIEW_070,HS_ORIG_09,portuguese,val,42379,wikihow~69714,Family Life,"[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it may be pricier to book a traditional venue like a church. If money is an issue, look into alternative venues.","How to plan a christmas wedding Look into look into alternative venue to save money. As many events occur around the holidays, it can be pricier to book a traditional venue like a church. If money is an issue,  look into these ones.","[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.","Either stay at a rural or close-knit venue to save money, or book the venue where you usually do your fancy wedding activities. Before booking your venue, talk to local and national leaders to find out what options are available.","You can either opt to have a renaissance wedding in a park where everyone will be happy to go for an afternoon, or a garden with a wide array of flowers. [substeps] Another option is to have a simple church wedding where people in the church and the cathedral go out shopping for food and edibles.","[substeps] Attending a church service, even if it's not a traditional christmas wedding, can save you money. Also, it may be cheaper because you'll make a special "" guest of honor "" as well.",1,"[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.",,,,,,,,,,,,,,,,,,
HS_REVIEW_071,HS_ORIG_09,russian,val,42379,wikihow~69714,Family Life,"[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it may be pricier to book a traditional venue like a church. If money is an issue, look into alternative venues.","[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it can are pricier to book a traditional venue like an churchs. If money is an issue, look into these ones.","[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.","Either stay at a rural or close-knit venue to save money, or book the venue where you usually do your fancy wedding activities. Before booking your venue, talk to local and national leaders to find out what options are available.","You can either opt to have a renaissance wedding in a park where everyone will be happy to go for an afternoon, or a garden with a wide array of flowers. [substeps] Another option is to have a simple church wedding where people in the church and the cathedral go out shopping for food and edibles.","[substeps] Attending a church service, even if it's not a traditional christmas wedding, can save you money. Also, it may be cheaper because you'll make a special "" guest of honor "" as well.",1,"[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.",,,,,,,,,,,,,,,,,,
HS_REVIEW_072,HS_ORIG_09,spanish,val,42379,wikihow~69714,Family Life,"[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it may be pricier to book a traditional venue like a church. If money is an issue, look into alternative venues.","[header] How to plan a christmas wedding [title] Look into alternative venues to save money. [step] As many events occur around the holidays, it can be pricier to book a traditional venue like a churches. If money is an issue, look into these ones.","[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.","Either stay at a rural or close-knit venue to save money, or book the venue where you usually do your fancy wedding activities. Before booking your venue, talk to local and national leaders to find out what options are available.","You can either opt to have a renaissance wedding in a park where everyone will be happy to go for an afternoon, or a garden with a wide array of flowers. [substeps] Another option is to have a simple church wedding where people in the church and the cathedral go out shopping for food and edibles.","[substeps] Attending a church service, even if it's not a traditional christmas wedding, can save you money. Also, it may be cheaper because you'll make a special "" guest of honor "" as well.",1,"[substeps] If you're having a winter wedding in a warmer region, consider marrying in an outdoor park. Usually, the only fee required is a small registration fee.",,,,,,,,,,,,,,,,,,
HS_REVIEW_073,HS_ORIG_10,arabic,val,17345,wikihow~28652,Family Life,[header] How to convince parents to find time for themselves [title] Start the conversation. [step] The very first and basic step is you need to initiate talking about the matter. Keep it light.,A ste very first and basic you are needing to initiate your talking the matter plus keep it light.,"Something like, "" i really want to talk about my new job. Have you thought about that? "" would be great times to talk.","No more than three minutes are a good number. Ideally, you want to start the conversation with something dull and boring-like anything that would be seen on television, such as doctors or actors.",You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,"When you're chatting, start your message with an' i', rather than' you', and keep it on the point that's coming up. The more positive you are as a person, the more you'll grow to understand that your parents may want to encourage your learning.",3,You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,,,,,,,,,,,,,,,,,,
HS_REVIEW_074,HS_ORIG_10,chinese,val,17345,wikihow~28652,Family Life,[header] How to convince parents to find time for themselves [title] Start the conversation. [step] The very first and basic step is you need to initiate talking about the matter. Keep it light.,The very first and basic steps are needing to initiate talking about the matter plus keep it light.,"Something like, "" i really want to talk about my new job. Have you thought about that? "" would be great times to talk.","No more than three minutes are a good number. Ideally, you want to start the conversation with something dull and boring-like anything that would be seen on television, such as doctors or actors.",You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,"When you're chatting, start your message with an' i', rather than' you', and keep it on the point that's coming up. The more positive you are as a person, the more you'll grow to understand that your parents may want to encourage your learning.",3,You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,,,,,,,,,,,,,,,,,,
HS_REVIEW_075,HS_ORIG_10,french,val,17345,wikihow~28652,Family Life,[header] How to convince parents to find time for themselves [title] Start the conversation. [step] The very first and basic step is you need to initiate talking about the matter. Keep it light.,"""The very first and basic step you are needing to initiate your talking about the matter plus keep it light.""","Something like, "" i really want to talk about my new job. Have you thought about that? "" would be great times to talk.","No more than three minutes are a good number. Ideally, you want to start the conversation with something dull and boring-like anything that would be seen on television, such as doctors or actors.",You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,"When you're chatting, start your message with an' i', rather than' you', and keep it on the point that's coming up. The more positive you are as a person, the more you'll grow to understand that your parents may want to encourage your learning.",3,You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,,,,,,,,,,,,,,,,,,
HS_REVIEW_076,HS_ORIG_10,german,val,17345,wikihow~28652,Family Life,[header] How to convince parents to find time for themselves [title] Start the conversation. [step] The very first and basic step is you need to initiate talking about the matter. Keep it light.,"""The much first and basic step you are needing initiating your talking the matter plus keep it light.""","Something like, "" i really want to talk about my new job. Have you thought about that? "" would be great times to talk.","No more than three minutes are a good number. Ideally, you want to start the conversation with something dull and boring-like anything that would be seen on television, such as doctors or actors.",You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,"When you're chatting, start your message with an' i', rather than' you', and keep it on the point that's coming up. The more positive you are as a person, the more you'll grow to understand that your parents may want to encourage your learning.",3,You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,,,,,,,,,,,,,,,,,,
HS_REVIEW_077,HS_ORIG_10,japanese,val,17345,wikihow~28652,Family Life,[header] How to convince parents to find time for themselves [title] Start the conversation. [step] The very first and basic step is you need to initiate talking about the matter. Keep it light.,"""The very first and basic a ste you are needing initiate your talking the matter plus keep it light.""","Something like, "" i really want to talk about my new job. Have you thought about that? "" would be great times to talk.","No more than three minutes are a good number. Ideally, you want to start the conversation with something dull and boring-like anything that would be seen on television, such as doctors or actors.",You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,"When you're chatting, start your message with an' i', rather than' you', and keep it on the point that's coming up. The more positive you are as a person, the more you'll grow to understand that your parents may want to encourage your learning.",3,You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,,,,,,,,,,,,,,,,,,
HS_REVIEW_078,HS_ORIG_10,portuguese,val,17345,wikihow~28652,Family Life,[header] How to convince parents to find time for themselves [title] Start the conversation. [step] The very first and basic step is you need to initiate talking about the matter. Keep it light.,"""The very first and basic step are are needing to initiate talking about the matter plus keep it light.""","Something like, "" i really want to talk about my new job. Have you thought about that? "" would be great times to talk.","No more than three minutes are a good number. Ideally, you want to start the conversation with something dull and boring-like anything that would be seen on television, such as doctors or actors.",You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,"When you're chatting, start your message with an' i', rather than' you', and keep it on the point that's coming up. The more positive you are as a person, the more you'll grow to understand that your parents may want to encourage your learning.",3,You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,,,,,,,,,,,,,,,,,,
HS_REVIEW_079,HS_ORIG_10,russian,val,17345,wikihow~28652,Family Life,[header] How to convince parents to find time for themselves [title] Start the conversation. [step] The very first and basic step is you need to initiate talking about the matter. Keep it light.,"""A very first and basic step you are doing needing to to initiate your talking the matter plus keep it light.""","Something like, "" i really want to talk about my new job. Have you thought about that? "" would be great times to talk.","No more than three minutes are a good number. Ideally, you want to start the conversation with something dull and boring-like anything that would be seen on television, such as doctors or actors.",You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,"When you're chatting, start your message with an' i', rather than' you', and keep it on the point that's coming up. The more positive you are as a person, the more you'll grow to understand that your parents may want to encourage your learning.",3,You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,,,,,,,,,,,,,,,,,,
HS_REVIEW_080,HS_ORIG_10,spanish,val,17345,wikihow~28652,Family Life,[header] How to convince parents to find time for themselves [title] Start the conversation. [step] The very first and basic step is you need to initiate talking about the matter. Keep it light.,The very first and basic steps are needing to initiate talking about a matter plus keep it light.,"Something like, "" i really want to talk about my new job. Have you thought about that? "" would be great times to talk.","No more than three minutes are a good number. Ideally, you want to start the conversation with something dull and boring-like anything that would be seen on television, such as doctors or actors.",You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,"When you're chatting, start your message with an' i', rather than' you', and keep it on the point that's coming up. The more positive you are as a person, the more you'll grow to understand that your parents may want to encourage your learning.",3,You have to bring that comfort level so that they feel like they can open up to you. This comes through sharing and asking them about what is happening in their life.,,,,,,,,,,,,,,,,,,
